gameID,optimisationTechnique,objectiveFunction,score,computationTime
2,Greedy,ttv,0.0,1126
2,Greedy,ttc,1.0,17065
2,Greedy,ttv,23.0,60054
2,Greedy,ttc,1.0,579
2,Greedy,ttv,11.0,3655
2,Greedy,ttc,0.0,7851
2,Greedy,ttv,0.0,3634
2,Greedy,ttc,3.0,60014
2,Greedy,ttv,12.0,16845
2,Greedy,ttc,0.0,46
2,Greedy,ttv,11.0,704
3,Greedy,ttc,3.0,2
3,Greedy,ttv,51.0,4
3,Greedy,ttc,0.0,1
3,Greedy,ttv,0.0,1
3,Greedy,ttc,3.0,1
3,Greedy,ttv,33.0,149
3,Greedy,ttc,0.0,93
3,Greedy,ttv,0.0,200
3,Greedy,ttc,0.0,105
3,Greedy,ttv,0.0,190
3,Greedy,ttc,3.0,5126
3,Greedy,ttv,0.0,416
3,Greedy,ttc,0.0,35
3,Greedy,ttv,0.0,416
3,Greedy,ttc,0.0,38
3,Greedy,ttv,0.0,427
3,Greedy,ttc,0.0,38
3,Greedy,ttv,38.0,808
3,Greedy,ttc,3.0,83
3,Greedy,ttv,0.0,406
3,Greedy,ttc,0.0,38
3,Greedy,ttv,28.0,10476
3,Greedy,ttc,1.0,17724
3,Greedy,ttv,0.0,60002
3,Greedy,ttc,0.0,17624
3,Greedy,ttv,0.0,60002
3,Greedy,ttc,0.0,18196
3,Greedy,ttv,44.0,60021
3,Greedy,ttc,1.0,60001
3,Greedy,ttv,29.0,60002
3,Greedy,ttc,1.0,23325
3,Greedy,ttv,32.0,60003
3,Greedy,ttc,0.0,60001
3,Greedy,ttv,23.0,60001
3,Greedy,ttc,1.0,60001
3,Greedy,ttv,25.0,60003
3,Greedy,ttc,0.0,60001
3,Greedy,ttv,0.0,60001
3,Greedy,ttc,0.0,60001
3,Greedy,ttv,0.0,60001
3,Greedy,ttc,2.0,60003
3,Greedy,ttv,0.0,60002
3,Greedy,ttc,0.0,60002
3,Greedy,ttv,0.0,60001
3,Greedy,ttc,0.0,60002
3,Greedy,ttv,0.0,60001
3,Greedy,ttc,2.0,60002
3,Greedy,ttv,27.0,2519
3,Greedy,ttc,1.0,678
3,Greedy,ttv,0.0,1
3,Greedy,ttc,0.0,1
3,Greedy,ttv,18.0,1
3,Greedy,ttc,3.0,1166
3,Greedy,ttv,21.0,15583
3,Greedy,ttc,1.0,23799
3,Greedy,ttv,0.0,1
3,Greedy,ttc,0.0,2
3,Greedy,ttv,0.0,1
3,Greedy,ttc,1.0,9
3,Greedy,ttv,1.0,995
3,Greedy,ttc,1.0,987
3,Greedy,ttv,0.0,1
3,Greedy,ttc,0.0,1
3,Greedy,ttv,21.0,20
3,Greedy,ttc,2.0,60021
3,Greedy,ttv,9.0,6
3,Greedy,ttc,0.0,7
3,Greedy,ttv,0.0,7
3,Greedy,ttc,0.0,14
3,Greedy,ttv,0.0,10
3,Greedy,ttc,1.0,11
3,Greedy,ttv,21.0,18
3,Greedy,ttc,1.0,97
3,Greedy,ttv,0.0,490
3,Greedy,ttc,0.0,100
3,Greedy,ttv,0.0,529
3,Greedy,ttc,0.0,132
3,Greedy,ttv,17.0,3914
3,Greedy,ttc,1.0,4453
3,Greedy,ttv,0.0,9680
3,Greedy,ttc,0.0,4468
3,Greedy,ttv,0.0,9880
3,Greedy,ttc,1.0,29860
3,Greedy,ttv,29.0,60004
3,Greedy,ttc,0.0,1293
3,Greedy,ttv,17.0,26077
3,Greedy,ttc,3.0,60008
3,Greedy,ttv,0.0,25672
3,Greedy,ttc,0.0,22115
3,Greedy,ttv,9.0,60003
3,Greedy,ttc,1.0,60001
3,Greedy,ttv,0.0,60002
3,Greedy,ttc,0.0,60002
3,Greedy,ttv,9.0,60001
3,Greedy,ttc,0.0,60001
3,Greedy,ttv,0.0,60001
3,Greedy,ttc,2.0,60010
3,Greedy,ttv,16.0,60137
3,Greedy,ttc,0.0,60002
3,Greedy,ttv,0.0,60002
3,Greedy,ttc,1.0,60006
3,Greedy,ttv,13.0,60013
4,Greedy,ttc,0.0,1
4,Greedy,ttcwscm,3.0,2
4,Greedy,ttc,3.0,21
4,Greedy,ttcwscm,0.0,1
4,Greedy,ttc,0.0,1
4,Greedy,ttcwscm,0.0,1
4,Greedy,ttc,0.0,1
4,Greedy,ttcwscm,0.0,1
4,Greedy,ttc,0.0,1
4,Greedy,ttcwscm,3.05,1
4,Greedy,ttc,3.0,1
4,Greedy,ttcwscm,3.0749999999999997,3
4,Greedy,ttc,0.0,1
4,Greedy,ttcwscm,0.0,1
4,Greedy,ttc,3.0,4
4,Greedy,ttcwscm,1.1249999999999998,3
4,Greedy,ttc,0.0,3
4,Greedy,ttcwscm,0.0,3
4,Greedy,ttc,0.0,3
4,Greedy,ttcwscm,0.0,3
4,Greedy,ttc,0.0,3
4,Greedy,ttcwscm,0.0,4
4,Greedy,ttc,0.0,5
4,Greedy,ttcwscm,1.1249999999999998,35
4,Greedy,ttc,0.0,81
4,Greedy,ttcwscm,0.0,94
4,Greedy,ttc,0.0,104
4,Greedy,ttcwscm,0.0,63
4,Greedy,ttc,3.0,152
4,Greedy,ttcwscm,1.1499999999999997,3505
4,Greedy,ttc,1.0,3583
4,Greedy,ttcwscm,0.0,3
4,Greedy,ttc,0.0,2
4,Greedy,ttcwscm,3.1999999999999993,4
4,Greedy,ttc,0.0,3
4,Greedy,ttcwscm,0.0,2
4,Greedy,ttc,4.0,21
4,Greedy,ttcwscm,5.225000000000002,31
4,Greedy,ttc,0.0,2
4,Greedy,ttcwscm,0.0,2
4,Greedy,ttc,3.0,672
4,Greedy,ttcwscm,1.2999999999999992,12
4,Greedy,ttc,0.0,14
4,Greedy,ttcwscm,0.0,13
4,Greedy,ttc,0.0,13
4,Greedy,ttcwscm,0.0,12
4,Greedy,ttc,2.0,4630
4,Greedy,ttcwscm,1.324999999999999,5
4,Greedy,ttc,0.0,6
4,Greedy,ttcwscm,0.0,6
4,Greedy,ttc,1.0,1211
4,Greedy,ttcwscm,2.324999999999999,59359
4,Greedy,ttc,1.0,60009
4,Greedy,ttcwscm,0.0,4718
4,Greedy,ttc,0.0,8227
4,Greedy,ttcwscm,4.300000000000003,5494
4,Greedy,ttc,5.0,60079
4,Greedy,ttcwscm,0.0,5691
4,Greedy,ttc,0.0,6351
4,Greedy,ttcwscm,0.0,6316
4,Greedy,ttc,1.0,28594
4,Greedy,ttcwscm,0.0,60004
4,Greedy,ttc,0.0,29421
4,Greedy,ttcwscm,0.0,60005
4,Greedy,ttc,2.0,60003
4,Greedy,ttcwscm,1.4499999999999984,60004
4,Greedy,ttc,0.0,26783
4,Greedy,ttcwscm,0.0,60002
4,Greedy,ttc,0.0,28226
4,Greedy,ttcwscm,2.4499999999999984,60005
4,Greedy,ttc,1.0,29752
4,Greedy,ttcwscm,0.0,53576
4,Greedy,ttc,0.0,24340
4,Greedy,ttcwscm,1.4749999999999983,60003
4,Greedy,ttc,2.0,60007
4,Greedy,ttcwscm,0.0,60002
4,Greedy,ttc,0.0,60003
4,Greedy,ttcwscm,1.4499999999999984,60003
4,Greedy,ttc,0.0,19
4,Greedy,ttcwscm,0.0,27
4,Greedy,ttc,2.0,60028
4,Greedy,ttcwscm,1.549999999999998,45
4,Greedy,ttc,0.0,37
4,Greedy,ttcwscm,0.0,54
4,Greedy,ttc,2.0,51
4,Greedy,ttcwscm,3.599999999999998,159
4,Greedy,ttc,0.0,1
4,Greedy,ttcwscm,0.0,2
4,Greedy,ttc,1.0,60120
4,Greedy,ttcwscm,1.574999999999998,60013
4,Greedy,ttc,0.0,0
4,Greedy,ttcwscm,0.0,0
4,Greedy,ttc,1.0,1
4,Greedy,ttcwscm,2.574999999999998,60087
4,Greedy,ttc,0.0,1
4,Greedy,ttcwscm,0.0,0
4,Greedy,ttc,0.0,0
4,Greedy,ttcwscm,1.6499999999999977,3
4,Greedy,ttc,2.0,60120
4,Greedy,ttcwscm,0.0,0
4,Greedy,ttc,0.0,0
4,Greedy,ttcwscm,0.0,0
4,Greedy,ttc,1.0,11
4,Greedy,ttcwscm,2.6749999999999976,2
4,Greedy,ttc,1.0,1
5,Greedy,ttc,9.0,46
5,Greedy,ttcwscm,10.0,4507
5,Greedy,ttc,0.0,3
5,Greedy,ttcwscm,0.0,7
5,Greedy,ttc,0.0,5
5,Greedy,ttcwscm,0.0,2
5,Greedy,ttc,2.0,6
5,Greedy,ttcwscm,0.0,1
5,Greedy,ttc,0.0,0
5,Greedy,ttcwscm,0.0,0
5,Greedy,ttc,0.0,1
5,Greedy,ttcwscm,0.0,1
5,Greedy,ttc,0.0,1
5,Greedy,ttcwscm,0.0,0
5,Greedy,ttc,3.0,41
5,Greedy,ttcwscm,4.150000000000002,44216
5,Greedy,ttc,0.0,5
5,Greedy,ttcwscm,0.0,3
5,Greedy,ttc,1.0,6
5,Greedy,ttcwscm,0.0,47
5,Greedy,ttc,0.0,12
5,Greedy,ttcwscm,1.1999999999999993,183
5,Greedy,ttc,0.0,1
5,Greedy,ttcwscm,0.0,1
5,Greedy,ttc,0.0,1
5,Greedy,ttcwscm,1.2249999999999992,6
5,Greedy,ttc,2.0,7
5,Greedy,ttcwscm,0.0,1
5,Greedy,ttc,0.0,1
5,Greedy,ttcwscm,3.249999999999999,4346
5,Greedy,ttc,4.0,9808
5,Greedy,ttcwscm,2.299999999999999,5
5,Greedy,ttc,0.0,1
5,Greedy,ttcwscm,0.0,0
5,Greedy,ttc,0.0,1
5,Greedy,ttcwscm,1.3249999999999988,2
5,Greedy,ttc,4.0,10810
5,Greedy,ttcwscm,0.0,11
5,Greedy,ttc,0.0,7
5,Greedy,ttcwscm,0.0,12
5,Greedy,ttc,1.0,491
5,Greedy,ttcwscm,0.0,657
5,Greedy,ttc,0.0,424
5,Greedy,ttcwscm,0.0,643
5,Greedy,ttc,1.0,2970
5,Greedy,ttcwscm,2.299999999999999,31332
5,Greedy,ttc,0.0,1052
5,Greedy,ttcwscm,0.0,1532
5,Greedy,ttc,1.0,18391
5,Greedy,ttcwscm,2.3749999999999987,27939
5,Greedy,ttc,0.0,1130
5,Greedy,ttcwscm,0.0,1452
5,Greedy,ttc,0.0,1230
5,Greedy,ttcwscm,0.0,3246
5,Greedy,ttc,2.0,37410
5,Greedy,ttcwscm,2.3499999999999988,60003
5,Greedy,ttc,0.0,23646
5,Greedy,ttcwscm,1.4249999999999985,43077
5,Greedy,ttc,1.0,60002
5,Greedy,ttcwscm,0.0,60001
5,Greedy,ttc,0.0,60002
5,Greedy,ttcwscm,1.4249999999999985,60007
5,Greedy,ttc,1.0,60001
5,Greedy,ttcwscm,1.3999999999999986,60000
5,Greedy,ttc,0.0,60003
5,Greedy,ttcwscm,0.0,60001
5,Greedy,ttc,0.0,60002
5,Greedy,ttcwscm,1.4499999999999984,60001
5,Greedy,ttc,2.0,60002
5,Greedy,ttcwscm,0.0,317
5,Greedy,ttc,0.0,223
5,Greedy,ttcwscm,1.4999999999999982,1855
5,Greedy,ttc,2.0,60005
6,Greedy,ttc,6.0,3
6,Greedy,ttcwscm,3.05,2
6,Greedy,ttc,0.0,1
6,Greedy,ttcwscm,0.0,1
6,Greedy,ttc,3.0,1
6,Greedy,ttcwscm,0.0,1
6,Greedy,ttc,0.0,1
6,Greedy,ttcwscm,0.0,1
6,Greedy,ttc,0.0,0
6,Greedy,ttcwscm,1.0749999999999997,11
6,Greedy,ttc,0.0,2
6,Greedy,ttcwscm,0.0,2
6,Greedy,ttc,0.0,2
6,Greedy,ttcwscm,3.0999999999999996,25
6,Greedy,ttc,1.0,255
6,Greedy,ttcwscm,0.0,75
6,Greedy,ttc,0.0,258
6,Greedy,ttcwscm,1.0749999999999997,118
6,Greedy,ttc,3.0,55
6,Greedy,ttcwscm,3.1499999999999995,25
6,Greedy,ttc,0.0,1
6,Greedy,ttcwscm,0.0,1
6,Greedy,ttc,1.0,17
6,Greedy,ttcwscm,0.0,12
6,Greedy,ttc,0.0,14
6,Greedy,ttcwscm,1.1749999999999994,442
6,Greedy,ttc,3.0,857
6,Greedy,ttcwscm,0.0,458
6,Greedy,ttc,0.0,417
6,Greedy,ttcwscm,2.1999999999999993,537
6,Greedy,ttc,2.0,16430
6,Greedy,ttcwscm,1.2499999999999991,135
6,Greedy,ttc,0.0,126
6,Greedy,ttcwscm,0.0,168
6,Greedy,ttc,2.0,87
6,Greedy,ttcwscm,1.274999999999999,321
6,Greedy,ttc,0.0,43
6,Greedy,ttcwscm,0.0,376
6,Greedy,ttc,0.0,70
6,Greedy,ttcwscm,2.274999999999999,384
6,Greedy,ttc,3.0,36
6,Greedy,ttcwscm,0.0,1
6,Greedy,ttc,0.0,0
6,Greedy,ttcwscm,0.0,1
6,Greedy,ttc,0.0,0
6,Greedy,ttcwscm,0.0,1
6,Greedy,ttc,1.0,3
6,Greedy,ttcwscm,0.0,8
6,Greedy,ttc,0.0,3
6,Greedy,ttcwscm,2.299999999999999,11
6,Greedy,ttc,1.0,79
6,Greedy,ttcwscm,2.3499999999999988,9137
6,Greedy,ttc,0.0,1
6,Greedy,ttcwscm,0.0,0
6,Greedy,ttc,1.0,89
6,Greedy,ttcwscm,2.3499999999999988,60060
6,Greedy,ttc,0.0,0
6,Greedy,ttcwscm,0.0,1
6,Greedy,ttc,1.0,7
6,Greedy,ttcwscm,0.0,7
6,Greedy,ttc,0.0,7
6,Greedy,ttcwscm,2.3499999999999988,60078
6,Greedy,ttc,3.0,4325
6,Greedy,ttcwscm,1.299999999999999,19058
6,Greedy,ttc,0.0,1
6,Greedy,ttcwscm,0.0,2
6,Greedy,ttc,1.0,13
6,Greedy,ttcwscm,0.0,101
6,Greedy,ttc,0.0,13
6,Greedy,ttcwscm,1.4499999999999986,1102
6,Greedy,ttc,0.0,317
6,Greedy,ttcwscm,0.0,1077
6,Greedy,ttc,1.0,8532
6,Greedy,ttcwscm,0.0,39681
6,Greedy,ttc,0.0,8256
6,Greedy,ttcwscm,2.3749999999999987,60005
6,Greedy,ttc,2.0,5031
6,Greedy,ttcwscm,0.0,81
6,Greedy,ttc,0.0,42
6,Greedy,ttcwscm,2.4999999999999982,135
6,Greedy,ttc,1.0,1701
6,Greedy,ttcwscm,1.4999999999999982,3808
6,Greedy,ttc,0.0,2436
6,Greedy,ttcwscm,0.0,3565
6,Greedy,ttc,1.0,60006
6,Greedy,ttcwscm,1.5249999999999981,60008
6,Greedy,ttc,0.0,60002
6,Greedy,ttcwscm,0.0,60002
6,Greedy,ttc,2.0,60017
7,Greedy,ttc,0.0,1
7,Greedy,ttvwscm,57.0,2
7,Greedy,ttc,0.0,0
7,Greedy,ttvwscm,0.0,0
7,Greedy,ttc,1.0,4
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,0.0,4
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,3.0,8
7,Greedy,ttvwscm,30.074999999999996,77
7,Greedy,ttc,0.0,3
7,Greedy,ttvwscm,0.0,1
7,Greedy,ttc,0.0,3
7,Greedy,ttvwscm,6.100000000000001,4
7,Greedy,ttc,0.0,4
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,0.0,4
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,0.0,4
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,0.0,4
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,3.0,11899
7,Greedy,ttvwscm,23.099999999999994,6800
7,Greedy,ttc,1.0,60020
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,0.0,4
7,Greedy,ttvwscm,0.0,1
7,Greedy,ttc,0.0,3
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,0.0,4
7,Greedy,ttvwscm,15.175000000000002,3
7,Greedy,ttc,4.0,371
7,Greedy,ttvwscm,0.0,12
7,Greedy,ttc,0.0,108
7,Greedy,ttvwscm,0.0,11
7,Greedy,ttc,3.0,248
7,Greedy,ttvwscm,0.0,13
7,Greedy,ttc,0.0,93
7,Greedy,ttvwscm,9.250000000000004,24
7,Greedy,ttc,3.0,669
7,Greedy,ttvwscm,16.24999999999999,1915
7,Greedy,ttc,0.0,4
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,4.0,60117
7,Greedy,ttvwscm,11.300000000000004,34
7,Greedy,ttc,1.0,2
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,0.0,1
7,Greedy,ttvwscm,7.350000000000004,69
7,Greedy,ttc,2.0,29233
7,Greedy,ttvwscm,9.375000000000005,10
7,Greedy,ttc,0.0,11
7,Greedy,ttvwscm,0.0,20
7,Greedy,ttc,3.0,385
7,Greedy,ttvwscm,0.0,12
7,Greedy,ttc,0.0,10
7,Greedy,ttvwscm,8.400000000000006,1588
7,Greedy,ttc,1.0,164
7,Greedy,ttvwscm,0.0,248
7,Greedy,ttc,0.0,168
7,Greedy,ttvwscm,0.0,256
7,Greedy,ttc,0.0,191
7,Greedy,ttvwscm,8.425000000000006,10435
7,Greedy,ttc,3.0,19940
7,Greedy,ttvwscm,10.450000000000006,429
7,Greedy,ttc,0.0,1
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,0.0,2
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,1.0,29
7,Greedy,ttvwscm,44.424999999999976,8173
7,Greedy,ttc,0.0,1
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,0.0,2
7,Greedy,ttvwscm,11.500000000000007,387
7,Greedy,ttc,3.0,60055
7,Greedy,ttvwscm,32.424999999999976,60074
7,Greedy,ttc,1.0,60006
7,Greedy,ttvwscm,28.52499999999997,60160
7,Greedy,ttc,1.0,60006
8,Greedy,ttc,4.0,5
8,Greedy,ttvwscm,88.0,3789
8,Greedy,ttc,6.0,4007
8,Greedy,ttvwscm,16.124999999999993,43
8,Greedy,ttc,2.0,22
8,Greedy,ttvwscm,0.0,0
8,Greedy,ttc,0.0,1
8,Greedy,ttvwscm,0.0,0
8,Greedy,ttc,0.0,0
8,Greedy,ttvwscm,0.0,0
8,Greedy,ttc,1.0,4
8,Greedy,ttvwscm,0.0,11
8,Greedy,ttc,0.0,3
8,Greedy,ttvwscm,0.0,13
8,Greedy,ttc,0.0,5
8,Greedy,ttvwscm,43.17499999999999,24
8,Greedy,ttc,1.0,66
8,Greedy,ttvwscm,13.175000000000002,599
8,Greedy,ttc,0.0,525
8,Greedy,ttvwscm,0.0,532
8,Greedy,ttc,0.0,1806
8,Greedy,ttvwscm,21.14999999999999,4286
8,Greedy,ttc,1.0,121
8,Greedy,ttvwscm,0.0,152
8,Greedy,ttc,0.0,172
8,Greedy,ttvwscm,19.19999999999999,3317
8,Greedy,ttc,0.0,163
8,Greedy,ttvwscm,0.0,149
8,Greedy,ttc,0.0,172
8,Greedy,ttvwscm,0.0,159
8,Greedy,ttc,1.0,934
8,Greedy,ttvwscm,19.224999999999987,8750
8,Greedy,ttc,2.0,10231
8,Greedy,ttvwscm,0.0,726
8,Greedy,ttc,0.0,880
8,Greedy,ttvwscm,0.0,713
8,Greedy,ttc,1.0,18780
8,Greedy,ttvwscm,22.19999999999999,40035
8,Greedy,ttc,0.0,18240
8,Greedy,ttvwscm,0.0,35949
8,Greedy,ttc,1.0,39783
8,Greedy,ttvwscm,0.0,1635
8,Greedy,ttc,0.0,529
8,Greedy,ttvwscm,0.0,1624
8,Greedy,ttc,0.0,541
8,Greedy,ttvwscm,44.274999999999984,60118
8,Greedy,ttc,5.0,60092
8,Greedy,ttvwscm,0.0,60002
8,Greedy,ttc,0.0,60012
8,Greedy,ttvwscm,0.0,60002
8,Greedy,ttc,1.0,60003
8,Greedy,ttvwscm,10.350000000000005,7427
8,Greedy,ttc,0.0,6692
8,Greedy,ttvwscm,0.0,7977
8,Greedy,ttc,1.0,60004
8,Greedy,ttvwscm,20.34999999999998,60002
8,Greedy,ttc,0.0,60002
8,Greedy,ttvwscm,0.0,60002
8,Greedy,ttc,1.0,60001
8,Greedy,ttvwscm,18.34999999999998,60011
8,Greedy,ttc,0.0,60001
8,Greedy,ttvwscm,0.0,60002
8,Greedy,ttc,0.0,60001
8,Greedy,ttvwscm,14.300000000000004,60002
8,Greedy,ttc,1.0,60007
8,Greedy,ttvwscm,0.0,60001
8,Greedy,ttc,1.0,60002
8,Greedy,ttvwscm,5.400000000000006,60002
8,Greedy,ttc,0.0,60002
8,Greedy,ttvwscm,0.0,60001
8,Greedy,ttc,3.0,60025
9,Greedy,ttc,3.0,2
9,Greedy,ttvwscm,85.025,249
9,Greedy,ttc,0.0,1
9,Greedy,ttvwscm,0.0,1
9,Greedy,ttc,0.0,1
9,Greedy,ttvwscm,0.0,0
9,Greedy,ttc,3.0,1
9,Greedy,ttvwscm,9.100000000000001,3
9,Greedy,ttc,2.0,3
9,Greedy,ttvwscm,0.0,1
9,Greedy,ttc,0.0,1
9,Greedy,ttvwscm,0.0,0
9,Greedy,ttc,0.0,1
9,Greedy,ttvwscm,0.0,1
9,Greedy,ttc,0.0,1
9,Greedy,ttvwscm,0.0,1
9,Greedy,ttc,0.0,1
9,Greedy,ttvwscm,0.0,1
9,Greedy,ttc,0.0,1
9,Greedy,ttvwscm,3.1499999999999995,2
9,Greedy,ttc,1.0,4
9,Greedy,ttvwscm,0.0,5
9,Greedy,ttc,0.0,5
9,Greedy,ttvwscm,15.175000000000002,5
9,Greedy,ttc,1.0,213
9,Greedy,ttvwscm,0.0,171
9,Greedy,ttc,0.0,237
9,Greedy,ttvwscm,0.0,147
9,Greedy,ttc,3.0,446
9,Greedy,ttvwscm,0.0,152
9,Greedy,ttc,0.0,218
9,Greedy,ttvwscm,44.22499999999999,2146
9,Greedy,ttc,3.0,60025
9,Greedy,ttvwscm,47.249999999999986,60019
9,Greedy,ttc,3.0,60015
9,Greedy,ttvwscm,0.0,130
9,Greedy,ttc,0.0,51
9,Greedy,ttvwscm,14.300000000000004,1372
9,Greedy,ttc,0.0,463
9,Greedy,ttvwscm,0.0,1164
9,Greedy,ttc,0.0,1401
9,Greedy,ttvwscm,0.0,1268
9,Greedy,ttc,0.0,3739
9,Greedy,ttvwscm,0.0,1320
9,Greedy,ttc,3.0,60009
9,Greedy,ttvwscm,0.0,4060
9,Greedy,ttc,0.0,1941
9,Greedy,ttvwscm,25.32499999999998,17091
9,Greedy,ttc,2.0,60006
9,Greedy,ttvwscm,0.0,4748
9,Greedy,ttc,0.0,902
9,Greedy,ttvwscm,0.0,4872
9,Greedy,ttc,1.0,6407
9,Greedy,ttvwscm,29.34999999999998,60017
9,Greedy,ttc,0.0,783
9,Greedy,ttvwscm,10.375000000000005,4453
9,Greedy,ttc,1.0,440
9,Greedy,ttvwscm,0.0,427
9,Greedy,ttc,0.0,446
9,Greedy,ttvwscm,36.424999999999976,761
9,Greedy,ttc,0.0,436
9,Greedy,ttvwscm,0.0,348
9,Greedy,ttc,2.0,60010
9,Greedy,ttvwscm,0.0,72
9,Greedy,ttc,0.0,23
9,Greedy,ttvwscm,3.4499999999999984,9666
9,Greedy,ttc,2.0,15457
9,Greedy,ttvwscm,5.475000000000007,1523
9,Greedy,ttc,0.0,713
9,Greedy,ttvwscm,0.0,1521
9,Greedy,ttc,2.0,60015
9,Greedy,ttvwscm,10.500000000000007,8779
9,Greedy,ttc,0.0,5196
9,Greedy,ttvwscm,0.0,8942
9,Greedy,ttc,1.0,25821
9,Greedy,ttvwscm,21.49999999999997,60012
9,Greedy,ttc,0.0,6799
9,Greedy,ttvwscm,0.0,9571
9,Greedy,ttc,2.0,60017
9,Greedy,ttvwscm,0.0,117
9,Greedy,ttc,0.0,121
9,Greedy,ttvwscm,0.0,165
9,Greedy,ttc,2.0,60044
9,Greedy,ttvwscm,16.52499999999997,19829
9,Greedy,ttc,0.0,20265
